Price,Adj Close,Close,High,Low,Open,Volume
Ticker,VOO,VOO,VOO,VOO,VOO,VOO
Date,,,,,,
2025-02-12,549.6195678710938,554.8099975585938,555.9199829101562,550.3900146484375,551.0,3579500
2025-02-13,555.4247436523438,560.6699829101562,560.8800048828125,554.7000122070312,555.8699951171875,3388500
2025-02-14,555.444580078125,560.6900024414062,561.8599853515625,560.0700073242188,560.9000244140625,3380600
2025-02-18,557.0493774414062,562.3099975585938,562.3099975585938,559.489990234375,561.7999877929688,3844900
2025-02-19,558.3966674804688,563.6699829101562,563.9199829101562,560.530029296875,561.02001953125,3857600
2025-02-20,556.048828125,561.2999877929688,562.47998046875,558.219970703125,562.3900146484375,4446800
2025-02-21,546.588134765625,551.75,561.2000122070312,551.27001953125,561.0999755859375,6148700
2025-02-24,544.0026245117188,549.1400146484375,554.510009765625,548.510009765625,553.6099853515625,4772300
2025-02-25,541.2981567382812,546.4099731445312,549.77001953125,542.1699829101562,549.1799926757812,5491500
2025-02-26,541.635009765625,546.75,551.3499755859375,544.25,548.010009765625,4180800
2025-02-27,532.9370727539062,537.969970703125,549.8800048828125,537.5999755859375,548.8300170898438,5521400
2025-02-28,541.2189331054688,546.3300170898438,546.8900146484375,535.5800170898438,538.4199829101562,7328100
2025-03-03,531.8969116210938,536.9199829101562,549.2899780273438,533.25,548.2000122070312,7290000
2025-03-04,525.4874877929688,530.4500122070312,538.280029296875,526.1599731445312,533.0599975585938,10477400
2025-03-05,531.3818359375,536.4000244140625,537.7899780273438,526.9299926757812,530.25,6221700
2025-03-06,521.7427978515625,526.6699829101562,533.4299926757812,524.219970703125,529.1900024414062,7228900
2025-03-07,524.5562744140625,529.510009765625,530.8800048828125,520.1300048828125,524.9000244140625,7308300
2025-03-10,510.6872253417969,515.510009765625,523.7000122070312,510.8299865722656,521.9000244140625,11176900
2025-03-11,506.4967956542969,511.2799987792969,517.530029296875,507.5299987792969,514.3300170898438,11208900
2025-03-12,508.9535827636719,513.760009765625,517.739990234375,509.1000061035156,516.8900146484375,8590600
2025-03-13,502.30633544921875,507.04998779296875,514.0599975585938,505.4200134277344,513.510009765625,21650000
2025-03-14,512.6190185546875,517.4600219726562,518.4199829101562,510.8399963378906,511.2799987792969,7412300
2025-03-17,516.531982421875,521.4099731445312,523.8400268554688,517.0800170898438,517.4500122070312,6269800
2025-03-18,511.08349609375,515.9099731445312,519.52001953125,514.0700073242188,519.3200073242188,6010600
2025-03-19,516.4528198242188,521.3300170898438,524.9600219726562,516.4199829101562,517.5399780273438,5373900
2025-03-20,515.2640380859375,520.1300048828125,524.6199951171875,517.3200073242188,517.9600219726562,6029700
2025-03-21,515.3927612304688,520.260009765625,520.9500122070312,514.6599731445312,515.7899780273438,5059000
2025-03-24,524.4374389648438,529.3900146484375,530.3900146484375,525.8800048828125,526.47998046875,22376300
2025-03-25,525.6856689453125,530.6500244140625,531.5999755859375,529.1099853515625,530.5900268554688,6260200
2025-03-26,519.5535278320312,524.4600219726562,531.4099731445312,523.0999755859375,530.5599975585938,4410200
2025-03-27,518.1240844726562,521.2100219726562,524.6799926757812,519.22998046875,521.2899780273438,5534900
2025-03-28,507.775634765625,510.79998779296875,520.4600219726562,510.1600036621094,519.760009765625,5831800
2025-03-31,510.8672180175781,513.9099731445312,515.3300170898438,502.6400146484375,505.30999755859375,8196700
2025-04-01,512.7460327148438,515.7999877929688,517.3499755859375,508.8800048828125,512.3599853515625,7697000
2025-04-02,515.837646484375,518.9099731445312,521.489990234375,509.92999267578125,510.1400146484375,6308600
2025-04-03,491.2341613769531,494.1600036621094,503.6600036621094,493.5,501.0,16226000
2025-04-04,462.76373291015625,465.5199890136719,483.29998779296875,464.239990234375,481.2799987792969,30966500
2025-04-07,460.8153381347656,463.55999755859375,480.760009765625,442.79998779296875,449.5400085449219,31285300
2025-04-08,454.03570556640625,456.739990234375,482.489990234375,449.6000061035156,479.67999267578125,19002700
2025-04-09,496.1449279785156,499.1000061035156,502.05999755859375,453.1600036621094,453.489990234375,29286600
2025-04-10,479.205810546875,482.05999755859375,490.29998779296875,468.3299865722656,489.1499938964844,16651300
2025-04-11,487.6455078125,490.54998779296875,493.0,478.0,480.69000244140625,11541200
2025-04-14,492.5463562011719,495.4800109863281,500.260009765625,490.69000244140625,500.04998779296875,7701500
2025-04-15,491.1645812988281,494.0899963378906,499.2699890136719,493.4200134277344,496.0299987792969,8200600
2025-04-16,480.368896484375,483.2300109863281,491.7699890136719,478.2300109863281,488.6499938964844,6374900
2025-04-17,481.034912109375,483.8999938964844,488.1600036621094,481.5,484.7900085449219,5638900
2025-04-21,469.57318115234375,472.3699951171875,479.489990234375,467.3299865722656,479.0199890136719,7762500
2025-04-22,481.4226379394531,484.2900085449219,486.4800109863281,477.19000244140625,478.07000732421875,6236300
2025-04-23,489.15655517578125,492.07000732421875,501.17999267578125,490.70001220703125,496.69000244140625,8047600
2025-04-24,499.4353332519531,502.4100036621094,503.0,492.2200012207031,493.260009765625,6184300
2025-04-25,503.1134033203125,506.1099853515625,506.5199890136719,499.75,502.44000244140625,6933400
2025-04-28,503.4216003417969,506.4200134277344,508.739990234375,500.9599914550781,506.80999755859375,4210000
2025-04-29,506.473388671875,509.489990234375,510.54998779296875,504.260009765625,504.5400085449219,6525500
2025-04-30,506.721923828125,509.739990234375,511.5,497.760009765625,503.260009765625,7873700
2025-05-01,510.3105163574219,513.3499755859375,518.4400024414062,512.77001953125,515.1300048828125,5784500
2025-05-02,517.6270141601562,520.7100219726562,522.4099731445312,516.8900146484375,519.1199951171875,6285400
2025-05-05,514.923095703125,517.989990234375,520.8499755859375,516.27001953125,517.0800170898438,4793500
2025-05-06,510.5392150878906,513.5800170898438,517.8300170898438,511.94000244140625,512.8900146484375,4694300
